 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
74,136,45.235,31,74,98.140,340.963,98.221,340.804,91,334,14,14,17.200,10.068,45.042
75,86,77.640,64,95,137.570,376.930,137.711,377.003,130,372,14,9,13.906,7.874,165.367
76,50,77.000,59,96,110.000,424.000,110.095,423.909,104,420,11,7,10.504,6.061,10.969
77,68,77.824,60,114,162.574,414.103,162.617,414.455,158,407,8,13,12.147,7.128,84.743
78,154,78.273,52,128,192.182,523.494,192.626,523.248,182,517,19,12,18.096,10.836,169.920
79,91,59.593,36,85,208.126,325.038,208.448,324.661,203,318,9,14,14.021,8.264,89.014
80,108,53.472,34,77,316.648,296.491,316.830,296.159,308,291,16,10,15.185,9.056,169.508
81,124,51.395,36,70,298.637,281.960,298.515,281.865,292,275,13,13,12.809,12.326,162.538
82,116,69.733,46,99,383.138,205.000,383.417,205.150,377,199,12,12,12.159,12.147,90.000
83,210,45.862,30,65,148.776,117.000,148.546,116.864,140,108,17,17,16.493,16.212,0.000
84,214,58.379,35,89,201.061,136.500,201.037,135.910,192,128,17,17,16.644,16.371,90.000
85,198,50.712,32,92,279.157,155.990,279.145,155.741,271,148,16,16,15.884,15.872,93.691
86,265,57.023,34,91,374.772,236.500,374.635,235.983,365,227,19,19,18.385,18.353,90.000
87,198,47.990,27,71,307.157,425.010,306.910,424.762,299,417,16,16,15.884,15.872,86.309
88,201,87.667,72,119,345.097,492.515,345.033,492.333,336,484,17,17,16.119,15.877,166.530
89,247,105.567,67,159,312.176,513.500,312.286,513.710,303,504,18,18,18.087,17.388,14.147
90,193,92.674,61,139,236.500,488.500,236.377,487.921,228,480,16,16,15.676,15.676,0.000
91,292,38.271,20,58,726.579,167.952,726.601,167.658,716,158,20,20,19.511,19.056,78.773
92,231,52.264,29,104,686.565,194.665,685.455,194.406,677,186,18,17,17.286,17.015,118.447
93,249,57.534,32,83,637.841,231.267,637.975,230.838,628,222,19,18,17.861,17.750,70.816
94,296,56.500,36,84,598.561,166.632,598.102,166.431,588,156,20,20,19.490,19.337,130.589
95,377,59.714,36,95,618.471,160.680,619.050,160.360,607,149,22,23,22.034,21.785,50.726
96,385,49.010,23,79,779.232,186.669,779.497,186.248,767,175,23,23,22.280,22.002,9.957
97,315,58.540,36,99,855.913,348.700,855.946,348.811,845,338,21,21,20.088,19.966,132.012
98,278,18.040,3,36,909.133,105.338,909.607,105.329,899,95,19,20,19.011,18.619,89.886
99,560,44.157,24,91,801.888,444.020,801.308,442.606,788,430,27,27,27.075,26.335,28.898
100,518,95.529,52,169,501.817,470.077,501.060,470.477,488,457,26,26,25.895,25.470,112.739
101,472,87.394,52,167,563.203,512.686,562.272,512.079,550,500,25,25,24.787,24.246,91.907
102,113,115.531,76,166,528.323,512.730,527.712,512.760,522,506,12,13,12.023,11.967,142.431
103,162,108.117,82,156,531.062,540.006,530.745,539.977,523,532,15,15,14.363,14.361,84.289
104,227,66.203,36,95,619.786,546.593,619.729,546.539,611,538,17,17,17.037,16.964,105.186
105,253,104.470,78,146,837.911,538.804,837.591,538.414,828,529,19,19,18.012,17.884,112.049
106,242,113.442,81,160,858.533,549.938,858.197,549.774,849,541,18,18,17.711,17.397,82.559
107,362,71.511,45,105,757.273,136.000,757.372,136.107,746,125,22,22,21.483,21.455,90.000
108,362,69.718,36,108,973.273,44.000,974.053,44.972,962,33,22,22,21.483,21.455,90.000
109,362,129.337,62,189,435.273,610.000,434.664,609.908,424,599,22,22,21.483,21.455,90.000
110,662,81.545,49,143,344.166,596.986,344.275,596.647,326,581,35,31,41.080,20.518,39.123
111,263,100.221,78,137,288.523,675.093,288.869,674.960,276,667,25,16,25.826,12.966,21.004
112,185,101.405,76,147,352.435,705.586,352.090,705.024,344,696,16,19,21.988,10.713,127.766
113,404,121.728,94,151,346.564,772.973,346.373,772.752,335,760,22,25,23.981,21.450,91.491
114,156,122.776,99,171,391.128,761.635,391.356,761.394,383,754,15,14,14.842,13.383,158.534
115,402,120.960,90,175,433.779,774.303,434.053,773.916,422,762,22,24,24.060,21.274,89.028
116,345,89.580,52,132,377.149,829.057,377.341,828.926,366,818,21,22,22.199,19.787,61.740
117,154,118.279,85,167,409.143,815.571,409.456,815.350,401,808,15,14,14.563,13.464,170.830
118,275,129.375,90,185,383.885,891.576,383.533,890.917,374,881,19,20,19.747,17.731,67.563
119,327,130.367,97,181,431.261,960.427,431.577,959.996,420,950,22,20,21.589,19.285,6.668
120,280,108.293,76,171,525.214,973.000,525.359,972.726,515,964,20,18,19.856,17.954,0.000
121,228,114.259,93,159,615.149,969.605,615.354,969.318,606,960,17,18,18.090,16.048,57.562
122,123,119.154,100,149,663.825,977.695,663.883,977.888,657,971,13,13,13.231,11.836,132.430
123,525,120.648,89,170,731.237,857.005,731.603,857.159,717,844,27,26,27.160,24.611,30.181
124,307,113.681,91,165,613.213,783.011,613.431,783.324,603,772,20,21,20.827,18.768,74.136
125,252,107.008,74,163,693.802,747.698,694.172,747.914,685,738,17,19,18.972,16.912,82.461
126,394,111.419,88,146,669.190,769.063,669.154,769.161,657,757,23,23,23.778,21.097,47.072
127,701,75.869,34,116,591.745,724.272,591.510,725.568,579,706,25,36,35.819,24.918,87.333
128,382,88.202,47,165,388.542,647.599,389.206,647.302,376,636,24,23,26.615,18.274,134.991
129,102,70.755,48,96,692.500,653.000,692.664,652.677,687,646,10,14,13.855,9.373,99.575
130,419,95.427,51,140,809.140,993.085,809.534,993.457,798,979,21,27,27.645,19.298,68.987
131,482,107.745,60,184,770.268,996.988,770.839,997.821,756,984,28,25,29.669,20.685,142.850
132,564,137.647,86,201,765.144,967.966,765.306,967.821,753,952,23,32,32.403,22.162,86.083
133,282,104.089,84,148,735.149,994.975,735.452,994.955,723,986,23,17,22.606,15.883,167.607
134,318,111.566,58,186,882.186,749.969,882.740,751.410,873,737,18,25,24.389,16.601,99.724
135,233,118.030,81,166,995.152,743.959,995.269,743.577,987,733,16,21,20.790,14.270,105.979
136,322,129.984,85,199,770.177,750.916,771.044,751.561,758,741,23,20,24.585,16.676,144.492
137,105,94.743,80,115,844.586,605.462,844.520,605.388,837,600,14,11,13.926,9.600,22.228
138,215,119.107,89,157,794.077,613.523,794.020,613.382,786,603,15,20,19.726,13.877,73.585
139,570,72.711,43,112,620.261,200.989,620.106,200.865,603,189,33,23,32.694,22.198,170.648
