 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
74,238,133.824,88,179,148.790,507.307,148.840,507.522,140,498,17,18,17.524,17.293,69.321
75,324,133.596,79,196,166.960,365.244,166.742,365.970,156,355,21,21,20.448,20.175,104.388
76,271,103.491,65,151,278.865,471.304,278.800,471.823,269,462,19,19,18.657,18.494,94.664
77,679,91.792,67,132,87.524,487.303,87.114,487.137,72,472,30,30,29.419,29.387,171.350
78,258,90.310,60,132,324.186,645.236,324.405,644.999,314,636,19,18,18.160,18.089,138.787
79,257,83.903,31,154,366.870,649.239,367.845,649.813,357,640,19,18,18.179,18.000,37.652
80,366,111.959,82,161,229.505,526.724,229.661,526.746,215,517,29,19,30.029,15.518,20.723
81,261,109.142,80,153,327.473,558.569,327.814,558.333,315,551,25,15,25.246,13.163,161.041
82,233,108.464,81,153,166.938,637.315,166.643,637.340,155,630,23,14,23.980,12.371,19.160
83,189,83.063,56,126,437.569,645.320,437.440,645.498,427,638,21,14,21.782,11.048,158.309
84,110,77.391,55,122,419.345,612.564,419.320,612.494,411,608,16,9,16.412,8.534,165.700
85,627,77.145,42,128,389.119,697.071,388.730,698.051,377,677,23,39,39.216,20.357,75.023
86,332,99.660,75,156,432.117,690.798,431.969,690.514,422,677,19,27,28.565,14.798,115.433
87,180,94.794,67,149,345.094,674.194,344.938,674.988,339,663,12,21,20.825,11.005,73.244
88,180,72.433,50,99,158.194,728.906,157.993,728.758,147,723,21,12,20.825,11.005,163.244
89,83,107.133,89,139,46.151,640.018,46.105,640.022,39,634,13,11,14.103,7.493,145.479
90,663,111.609,69,178,212.260,734.998,212.844,734.289,191,724,41,22,40.095,21.054,171.380
91,644,126.894,97,174,385.183,909.988,385.335,909.949,370,895,29,29,28.640,28.630,93.879
92,460,96.946,51,151,468.211,954.002,467.976,953.871,455,941,25,25,24.208,24.194,89.409
93,368,131.356,97,195,563.236,956.019,563.268,955.921,552,945,22,22,21.656,21.636,85.400
94,525,98.575,49,171,659.241,928.010,658.705,928.839,646,915,26,26,25.898,25.811,30.502
95,708,100.888,60,165,674.230,951.016,674.968,951.086,659,936,30,30,30.031,30.017,86.139
96,1000,141.580,98,200,129.192,996.012,129.492,996.199,111,978,36,36,35.687,35.678,86.424
97,779,92.566,67,127,133.265,751.001,133.203,751.233,115,736,36,29,36.725,27.008,158.357
98,675,116.807,68,187,371.226,600.999,371.321,600.166,356,585,30,31,34.003,25.276,49.017
99,443,94.289,76,127,550.728,659.053,551.016,659.052,538,646,24,26,27.790,20.297,52.388
100,205,122.976,88,161,576.139,638.007,575.977,637.829,566,630,19,15,18.882,13.823,18.730
101,154,118.136,86,165,584.182,660.078,584.435,659.793,576,653,16,14,16.265,12.056,30.829
102,174,104.569,77,149,579.247,579.075,579.642,578.906,571,571,16,15,17.278,12.822,33.385
103,684,82.997,35,140,579.265,428.022,579.558,427.737,561,415,35,26,33.965,25.641,6.002
104,392,97.347,59,147,677.250,364.000,677.163,364.527,664,354,26,20,25.933,19.246,0.000
105,342,79.863,56,147,691.249,304.962,691.978,304.884,679,295,24,20,24.052,18.104,155.564
106,341,87.883,50,141,734.198,367.007,733.476,367.779,721,358,25,18,24.108,18.010,3.091
107,383,111.987,74,170,722.249,402.046,722.374,402.174,710,391,24,22,25.684,18.987,39.305
108,102,95.863,72,131,674.098,439.029,674.203,439.398,667,433,13,11,13.123,9.897,155.621
109,1164,73.448,36,134,804.167,282.003,804.152,282.548,782,264,43,36,44.461,33.334,152.996
110,624,70.199,25,124,746.104,317.111,745.755,317.860,728,298,35,37,46.667,17.025,47.027
111,251,76.458,51,126,957.205,59.082,957.568,58.407,948,45,18,27,29.114,10.977,62.324
112,188,71.239,47,111,1012.277,61.957,1012.828,61.988,999,56,25,12,25.596,9.352,161.272
113,271,64.520,34,93,1013.474,17.939,1014.037,17.379,999,8,25,17,25.871,13.337,19.804
114,584,73.810,34,129,898.053,115.940,898.090,117.562,888,93,19,45,44.963,16.537,100.389
115,425,54.906,20,111,675.206,581.942,675.253,582.282,659,568,32,27,38.148,14.185,141.339
116,200,77.975,52,128,757.250,537.965,758.480,538.295,743,532,27,11,26.227,9.710,171.669
117,227,91.075,50,141,797.090,554.134,797.440,554.449,791,540,11,28,28.086,10.291,86.227
118,217,57.276,29,98,866.062,455.454,866.287,454.844,857,447,17,17,16.904,16.345,69.374
119,257,97.568,64,133,820.119,473.488,820.509,473.437,810,464,19,19,18.445,17.741,163.352
120,223,84.682,53,120,870.500,394.500,870.156,394.490,862,386,17,17,17.003,16.699,134.944
121,362,72.058,44,135,911.232,398.033,910.581,397.582,900,387,22,22,21.615,21.324,96.886
122,226,87.889,62,132,947.252,404.460,947.634,404.418,937,396,20,16,20.305,14.171,154.877
123,310,82.874,48,123,1005.200,408.403,1005.145,409.076,995,397,20,22,23.651,16.689,127.595
124,168,84.048,66,112,882.637,231.958,882.845,231.973,873,225,18,13,17.520,12.209,168.505
125,355,87.301,63,125,729.213,482.973,729.424,483.410,716,473,25,19,25.116,17.997,162.872
126,315,89.825,61,127,700.633,618.929,700.553,618.627,688,610,24,18,24.880,16.120,154.340
127,155,86.219,59,126,749.642,681.416,750.113,681.462,740,675,18,12,17.788,11.094,166.130
128,110,102.727,73,160,955.645,336.964,955.531,336.605,950,329,11,15,14.874,9.416,112.665
129,437,69.458,45,125,937.271,778.983,936.720,778.865,923,768,28,22,29.447,18.895,152.076
130,682,87.229,37,143,895.185,898.990,894.683,898.928,880,882,30,34,37.136,23.383,125.961
131,878,84.600,25,177,847.133,773.001,847.724,771.337,831,753,31,40,42.293,26.432,64.353
132,804,94.667,58,148,931.100,914.039,930.874,913.533,916,895,30,38,40.060,25.554,64.456
133,719,75.883,48,107,931.301,718.012,931.255,718.318,911,705,39,25,38.060,24.053,173.529
134,512,78.045,57,99,882.293,702.000,882.793,701.668,866,691,32,21,32.091,20.314,0.000
135,1203,80.081,30,146,963.117,842.032,963.173,843.303,945,818,36,47,48.934,31.301,116.736
136,646,96.215,54,145,774.212,798.000,774.647,797.943,759,783,29,29,28.686,28.673,90.000
137,407,104.206,75,156,895.237,852.124,894.542,852.273,881,838,28,27,35.543,14.580,42.440
138,911,102.491,52,158,832.062,926.954,831.506,927.371,818,901,27,51,52.107,22.260,107.923
139,291,114.354,83,167,661.239,793.881,661.379,794.081,649,782,24,23,30.004,12.349,137.898
140,584,98.151,53,152,803.187,698.005,804.285,698.785,789,684,28,28,27.274,27.263,88.423
141,632,142.347,109,203,331.244,885.000,330.963,884.341,316,870,29,29,28.375,28.359,90.000
142,520,103.940,70,136,852.263,869.998,852.206,869.682,839,857,26,26,25.742,25.720,90.418
143,361,104.227,76,130,853.248,842.015,853.369,842.065,842,831,22,22,21.507,21.372,115.553
144,508,78.844,42,131,775.264,119.000,775.047,118.403,762,106,26,26,25.443,25.421,90.000
145,400,89.162,58,134,958.155,124.000,957.860,123.792,946,112,23,23,22.572,22.563,90.000
146,368,112.712,88,167,616.236,277.019,616.157,277.483,605,266,22,22,21.656,21.636,85.400
147,270,88.881,59,117,85.144,156.000,84.743,155.812,75,146,19,19,18.546,18.537,90.000
148,252,114.611,76,153,68.091,392.036,68.285,392.167,59,383,18,18,17.915,17.910,68.629
149,396,84.801,53,124,8.803,604.000,8.965,603.682,0,591,19,25,25.061,20.119,90.000
150,402,98.373,62,137,23.231,767.000,23.623,767.003,11,755,23,23,22.728,22.520,157.370
151,212,128.585,79,187,394.104,352.000,393.654,351.622,385,343,17,17,16.432,16.427,90.000
152,316,112.703,67,157,988.171,480.000,988.920,480.030,978,470,20,20,20.064,20.053,90.000
153,321,73.601,35,116,1016.005,698.039,1015.383,697.570,1006,687,18,22,22.220,18.393,91.163
154,382,100.469,74,127,109.191,853.010,109.298,853.123,97,841,23,23,22.061,22.047,86.864
